Northing_m,Easting_m,Elevation_m,Resistivity_ohmm
4253525.0,346453.2,631.5171,127.56
4253528.0,334595.1,551.6869,249.91
4253531.0,336043.6,596.6656,323.42
4253533.0,334582.3,550.6046,250.06
4253537.0,334570.5,549.8673,250.67
4253541.0,334558.7,549.3078,252.47
4253544.0,333022.7,477.2447,110.45
4253546.0,334547.0,548.6593,254.27
4253550.0,334535.2,548.0609,256.08
4253552.0,337371.3,414.1732,5396.64
4253555.0,334520.2,547.4037,258.4
4253557.0,343779.7,387.684,4054.22
4253562.0,345570.8,487.8123,1562.74
4253563.0,325549.2,532.3616,9.89
4253563.0,334498.0,546.5474,261.81
4253570.0,329484.7,585.7364,8.39
4253572.0,331268.9,427.5841,18.77
4253574.0,344679.9,589.4157,3224.26
4253575.0,334466.7,544.2751,266.62
4253585.0,339682.3,565.7005,1386.59
4253589.0,335883.8,588.0083,286.04
4253591.0,334422.9,540.1427,273.24
4253595.0,327536.8,545.6157,3.14
4253613.0,334362.4,534.9062,282.0
4253619.0,346931.6,606.5689,124.63
4253620.0,340625.7,355.8107,3313.24
4253623.0,332806.5,468.0825,74.79
4253634.0,338404.3,511.8012,4702.63
4253640.0,337128.5,400.4483,3521.12
4253642.0,341558.4,425.3146,997.31
4253643.0,334278.7,528.5386,292.81
4253647.0,335724.1,579.6745,271.9
4253649.0,329268.6,577.1166,6.42
4253651.0,331052.8,422.2697,19.02
4253671.0,342475.2,593.9917,1107.63
4253671.0,346053.8,409.4783,427.05
4253686.0,334162.5,521.3709,303.34
4253701.0,325171.5,537.8569,18.29
4253701.0,332590.4,459.9843,52.88
4253702.0,343380.4,366.5202,2953.15
4253705.0,335564.3,569.0788,271.13
4253708.0,345171.4,554.0886,3129.76
4253719.0,344280.5,338.3397,4893.32
4253720.0,336908.8,390.4152,2183.71
4253723.0,327187.2,541.0283,3.29
4253729.0,329047.1,570.3656,5.17
4253729.0,339284.5,556.4398,1436.4
4253730.0,330836.7,417.2665,16.91
4253740.0,334013.9,513.5616,304.66
4253748.0,338090.4,496.3106,6649.88
4253763.0,335404.6,561.9562,275.21
4253765.0,340226.4,607.4129,2442.18
4253765.0,346532.2,633.5849,113.33
4253780.0,332374.3,457.9691,40.67
4253788.0,341159.0,442.5275,1583.65
4253790.0,336716.7,384.372,1442.48
4253803.0,333838.8,507.0744,284.42
4253808.0,330620.5,411.0303,13.71
4253816.0,328808.8,566.3614,4.64
4253816.0,342075.9,543.0238,722.94
4253816.0,345654.5,489.7872,1469.84
4253818.0,335255.2,558.3902,277.02
4253844.0,324776.5,544.9368,31.29
4253848.0,342981.0,341.852,1650.15
4253852.0,337804.8,466.793,7589.99
4253853.0,344772.0,635.4799,3827.98
4253854.0,336540.6,619.4715,615.54
4253856.0,326820.3,535.6078,3.39
4253858.0,347005.7,610.843,137.73
4253859.0,332158.1,456.926,34.8
4253864.0,343881.1,378.2152,4561.85
4253865.0,335125.8,555.2963,275.1
4253867.0,338906.7,546.0567,2138.8
4253877.0,333636.8,501.5523,235.92
4253887.0,330404.4,406.0294,10.64
4253905.0,335016.0,552.7015,271.28
4253910.0,346132.8,394.9361,389.04
4253911.0,328548.9,562.6688,4.86
4253911.0,339827.0,588.8905,790.85
4253913.0,336376.8,611.8849,465.21
4253933.0,340759.7,423.1941,2710.04
4253936.0,334930.1,552.3821,267.59
4253937.0,331942.0,450.3762,32.57
4253946.0,337546.4,439.6802,5768.13
4253956.0,333420.6,492.7095,172.38
4253959.0,334868.2,550.1665,267.34
4253961.0,341676.5,518.2779,639.85
4253961.0,345255.1,556.3755,3260.98
4253966.0,330188.3,404.4697,8.17
4253972.0,336217.1,603.2525,382.23
4253975.0,334823.5,545.4573,273.52
4253987.0,334791.2,543.6007,278.04
4253990.0,326452.9,530.163,2.69
4253992.0,338563.2,516.5263,3276.5
4253993.0,342581.6,622.8746,1019.35
4253995.0,334768.0,542.1541,281.33
4253998.0,324354.0,551.7319,42.95
4253998.0,344372.7,351.8579,5658.18
4254001.0,334751.6,541.0404,283.67
4254004.0,346606.3,638.0279,106.95
4254006.0,334738.8,540.3603,285.51
4254010.0,334727.0,540.3358,287.22
4254010.0,343481.8,342.0577,3300.72
4254014.0,334715.2,540.8376,288.93
4254015.0,328262.5,558.633,5.83
4254016.0,331725.9,442.3168,30.93
4254019.0,334703.5,541.66,290.65
4254023.0,334691.7,542.8315,292.38
4254028.0,334676.7,545.3453,294.61
4254030.0,336057.4,592.6242,339.92
4254034.0,333204.5,478.2621,118.57
4254034.0,337303.6,423.2141,3767.34
4254036.0,334654.5,546.8823,297.92
4254044.0,329972.1,400.8434,6.37
4254048.0,334623.2,544.0546,302.67
4254055.0,345733.5,458.1521,1338.38
4254056.0,339429.2,606.211,763.19
4254064.0,334579.4,539.9454,309.44
4254079.0,340360.3,364.5825,2380.16
4254086.0,334518.9,537.5689,318.83
4254088.0,335897.6,584.407,323.96
4254095.0,331509.8,436.1546,26.81
4254104.0,347061.5,615.127,143.53
4254106.0,338249.3,501.7288,5661.07
4254107.0,341277.1,533.2306,1046.33
4254107.0,344855.7,617.8693,4405.73
4254113.0,332988.4,470.0727,82.77
4254114.0,337084.0,414.1098,2212.57
4254116.0,334435.2,534.8407,331.27
4254123.0,329756.0,595.78,4.07
4254124.0,326085.5,527.9726,2.64
4254131.0,327944.8,554.7156,7.31
4254138.0,342182.3,588.3092,546.61
4254144.0,343973.3,364.6184,5209.81
4254146.0,335737.9,575.8365,322.73
4254149.0,346206.9,382.463,352.47
4254155.0,343082.4,647.7519,1958.21
4254159.0,334319.0,528.4095,345.63
4254167.0,323888.8,558.6544,47.01
4254173.0,331293.6,430.7747,20.0
4254184.0,336891.9,406.3411,1417.5
4254192.0,332772.2,469.4358,62.74
4254193.0,339051.4,586.0335,1155.89
4254201.0,345334.1,512.6378,3190.8
4254202.0,329539.9,587.518,3.7
4254204.0,335578.1,568.4937,325.27
4254210.0,337963.8,473.9296,8476.62
4254213.0,334170.4,518.7122,352.41
4254224.0,339960.9,616.3363,720.16
4254248.0,336715.7,398.8945,1000.68
4254249.0,346662.1,641.1028,96.18
4254252.0,331077.5,425.0126,13.39
4254252.0,340877.7,478.6158,2253.77
4254252.0,344456.4,334.5023,6530.67
4254258.0,327595.2,550.4308,8.08
4254259.0,335428.7,564.5946,324.56
4254261.0,325707.8,531.0253,5.01
4254270.0,332556.1,471.1842,53.06
4254276.0,333995.3,509.3103,334.19
4254282.0,329318.3,578.706,3.7
4254284.0,341782.9,637.5818,428.84
4254289.0,343573.9,666.1938,3165.26
4254294.0,345807.6,438.5547,1187.38
4254300.0,342683.0,591.4066,999.63
4254304.0,337705.4,441.1352,7449.37
4254306.0,335299.3,561.2865,329.48
4254308.0,336552.0,392.4584,775.17
4254318.0,338708.0,518.423,2058.0
4254331.0,330861.4,418.6022,8.85
4254346.0,335189.5,557.5734,369.23
4254346.0,344934.7,570.7064,4800.6
4254349.0,332340.0,472.2367,48.43
4254350.0,333793.3,499.5409,278.0
4254354.0,323377.1,566.2996,37.45
4254355.0,347103.4,620.1704,143.24
4254366.0,336392.2,385.1803,646.01
4254369.0,329080.1,573.3938,4.05
4254369.0,339563.1,602.8063,406.84
4254377.0,335103.7,554.4742,396.4
4254391.0,327228.3,545.366,6.65
4254393.0,337462.6,422.9901,4402.81
4254395.0,346262.8,379.8098,320.7
4254397.0,340478.4,399.4787,2522.78
4254397.0,344057.0,360.2502,6007.77
4254399.0,335041.8,549.9293,413.84
4254405.0,325312.8,539.4603,12.88
4254409.0,330645.2,413.0766,6.18
4254416.0,334997.0,545.1773,425.35
4254424.0,336232.5,618.9551,331.93
4254427.0,334964.7,543.1239,433.13
4254428.0,332123.9,466.5493,44.38
4254429.0,333577.1,490.4207,200.58
4254429.0,341383.5,651.4992,846.49
4254432.0,338394.1,483.3725,4726.81
4254434.0,343174.6,615.7841,2046.09
4254436.0,334941.5,540.0733,438.43
4254440.0,345408.2,485.9045,2957.74
4254442.0,334925.1,537.0315,442.06
4254446.0,342283.7,603.7252,467.97
4254447.0,334912.4,535.1177,444.84
4254451.0,334900.5,534.3219,447.36
4254455.0,334888.8,534.2613,449.81
4254459.0,334877.0,534.8037,452.2
4254464.0,328820.2,570.1733,4.71
4254464.0,334865.3,535.7857,454.54
4254469.0,334850.2,538.2307,457.5
4254472.0,337242.9,412.9956,2346.33
4254477.0,334828.0,540.4503,461.74
4254482.0,336072.8,611.2376,321.4
4254488.0,330429.1,409.3469,4.7
4254489.0,334796.7,541.9014,467.46
4254491.0,344535.4,666.6129,5366.28
4254500.0,346704.0,645.224,83.77
4254505.0,334752.9,543.7288,474.88
4254506.0,331907.7,458.1369,37.94
4254506.0,339185.3,575.771,460.3
4254507.0,333361.0,484.5293,137.18
4254525.0,326860.9,540.349,4.03
4254527.0,334692.4,544.0471,484.05
4254536.0,338108.5,464.1112,9596.05
4254540.0,335913.0,605.3233,321.8
4254540.0,345863.4,429.0588,1040.7
4254542.0,337050.8,405.6183,1409.08
4254543.0,340079.0,641.3297,688.43
4254543.0,343657.6,671.4543,3384.08
4254557.0,334608.7,541.641,494.33
4254559.0,324890.3,547.5021,28.65
4254567.0,330213.0,404.3622,3.93
4254568.0,328533.8,566.7282,5.32
4254575.0,340984.2,543.1373,1966.31
4254580.0,342775.2,623.6143,1044.23
4254585.0,331691.6,449.9657,28.9
4254585.0,345008.8,541.5682,4890.76
4254586.0,333144.9,486.577,97.98
4254591.0,341884.3,675.1095,403.43
4254599.0,334492.5,535.9999,501.66
4254599.0,335753.3,598.5081,357.79
4254606.0,347145.2,621.7449,141.81
4254607.0,336874.7,397.2658,982.86
4254630.0,337850.1,451.3965,10251.49
4254631.0,338841.9,528.0919,1076.4
4254637.0,344136.0,373.6219,6968.12
4254645.0,329996.9,599.7711,3.04
4254646.0,346304.6,380.3201,294.54
4254653.0,334343.9,523.1443,491.51
4254653.0,335603.9,591.1752,458.23
4254659.0,326493.5,535.9307,2.7
4254664.0,331475.5,442.5269,19.72
4254665.0,332928.7,490.3844,78.03
4254666.0,336711.0,390.0634,788.17
4254684.0,328216.1,561.4572,5.19
4254686.0,345464.0,472.2247,2625.44
4254688.0,339681.2,628.6183,245.13
4254688.0,343258.3,647.1243,2153.11
4254700.0,335474.5,585.7676,573.93
4254717.0,334168.9,513.2107,443.43
4254719.0,337607.3,438.9734,6514.07
4254720.0,340584.8,443.7882,2899.08
4254724.0,329780.7,592.8534,3.35
4254724.0,336551.2,384.076,701.62
4254725.0,342375.8,637.7161,462.99
4254728.0,324425.1,551.6664,43.66
4254731.0,344609.5,637.1176,5900.92
4254737.0,341484.9,344.7807,650.3
4254740.0,335364.7,582.0875,685.75
4254742.0,331259.3,435.2338,12.7
4254743.0,332712.6,486.8899,67.84
4254745.0,338528.0,497.4836,3502.41
4254751.0,346745.9,645.7782,75.42
4254771.0,335278.8,577.5991,772.52
4254782.0,336391.5,619.6608,364.88
4254782.0,343736.6,353.2053,4978.54
4254791.0,333966.8,506.8642,348.29
4254791.0,345905.3,415.9111,903.35
4254794.0,335216.9,571.6651,829.88
4254796.0,326115.8,530.3859,3.68
4254799.0,337387.7,422.2903,3498.37
4254805.0,329559.2,585.5573,3.87
4254810.0,335172.2,568.0959,866.72
4254811.0,327866.5,556.9806,3.95
4254821.0,331043.2,427.1818,8.26
4254822.0,332496.5,479.9593,59.8
4254822.0,335139.8,565.9937,890.32
4254825.0,339303.4,587.5347,151.65
4254830.0,335116.7,562.0145,905.43
4254831.0,345064.7,520.0234,4645.5
4254833.0,342858.9,672.7146,1111.46
4254836.0,335100.3,557.7957,915.17
4254841.0,335087.5,555.4567,922.25
4254841.0,336231.7,611.8395,383.72
4254845.0,335075.6,554.3662,928.39
4254849.0,338242.4,475.5752,9830.4
4254850.0,335063.9,553.7532,934.03
4254854.0,335052.2,553.4401,939.23
4254857.0,347187.1,620.804,140.78
4254858.0,335040.4,553.3654,943.99
4254864.0,335025.3,553.7106,949.52
4254865.0,340185.4,416.0939,1440.57
4254869.0,333750.6,498.9029,237.79
4254869.0,337195.6,409.2992,2062.55
4254871.0,341976.5,654.9452,372.74
4254872.0,335003.2,554.7159,956.34
4254876.0,344210.1,368.8444,8071.08
4254882.0,341085.6,593.145,1769.82
4254883.0,334971.9,556.9341,963.35
4254891.0,329320.9,579.4078,4.5
4254896.0,346346.5,379.3115,272.92
4254899.0,334928.1,558.3898,968.01
4254899.0,336072.0,605.9244,403.28
4254900.0,330827.1,420.742,5.74
4254901.0,332280.3,470.5681,50.37
4254914.0,323913.4,557.686,38.33
4254921.0,334867.6,557.3903,964.94
4254928.0,343337.2,340.5225,2792.53
4254933.0,337019.4,398.4758,1404.76
4254936.0,345505.9,462.2768,2237.16
4254940.0,325720.8,530.44,8.61
4254943.0,337984.0,462.0655,13810.33
4254944.0,327499.6,553.5943,2.6
4254948.0,333534.5,498.5851,156.58
4254950.0,338960.0,565.0915,483.85
4254951.0,334783.8,552.2502,943.82
4254957.0,335912.2,600.2007,429.05
4254976.0,344665.3,597.7412,6092.96
4254978.0,330610.9,414.0809,4.44
4254979.0,332064.2,461.5346,39.62
4254979.0,342459.5,330.494,374.29
4254986.0,329061.0,573.5309,4.99
4254992.0,336855.7,391.1858,1105.64
4254994.0,334667.7,545.1985,887.22
4255002.0,346787.7,646.1269,73.56
4255010.0,339787.6,403.8117,391.36
4255011.0,335762.9,593.14,472.7
4255016.0,341577.1,669.2189,638.2
4255021.0,343810.7,398.802,5935.34
4255027.0,333318.4,500.8817,110.9
4255027.0,340686.2,503.6628,3330.32
4255032.0,337741.2,452.7893,9963.76
4255042.0,345947.1,412.1957,771.26
4255048.0,334519.1,535.9117,779.63
4255050.0,336696.0,385.2562,976.49
4255057.0,330394.8,405.6502,3.92
4255058.0,331848.1,454.7696,29.18
4255058.0,335633.5,586.9767,539.47
4255064.0,338646.1,573.3976,2455.19
4255073.0,342937.9,354.2138,1243.71
4255078.0,327132.2,548.3537,2.11
4255082.0,345106.5,521.8148,4116.74
4255090.0,328774.6,569.7915,4.94
4255094.0,325298.3,538.9951,20.34
4255098.0,335523.6,582.3012,626.72
4255105.0,333102.3,496.4207,89.22
4255107.0,347229.0,622.6542,141.37
4255109.0,336536.2,619.564,507.42
4255110.0,323375.2,566.4537,23.89
4255112.0,334344.0,529.5407,626.97
4255112.0,337521.6,436.0112,5291.05
4255122.0,344265.9,362.6538,9138.11
4255124.0,342060.1,342.4903,248.74
4255130.0,335437.8,578.8156,716.18
4255136.0,330178.7,599.8028,4.08
4255137.0,331632.0,447.3811,20.44
4255147.0,346388.4,381.8974,255.6
4255148.0,339409.8,644.673,126.64
4255152.0,335375.9,575.504,789.93
4255161.0,341177.7,609.6441,1588.52
4255167.0,336376.5,611.3065,556.11
4255167.0,343411.3,395.6399,3435.22
4255168.0,335331.1,573.5712,846.24
4255168.0,338360.5,533.3755,9258.51
4255173.0,340286.8,500.9585,2381.34
4255180.0,335298.8,572.4184,887.56
4255182.0,337329.5,413.7664,2937.44
4255184.0,332886.1,489.0814,76.85
4255185.0,334141.9,526.8539,451.76
4255187.0,345547.8,465.7713,1831.09
4255189.0,335275.6,570.487,917.01
4255194.0,335259.3,568.859,937.6
4255199.0,335246.5,568.1906,953.48
4255203.0,335234.6,567.8956,968.02
4255206.0,328456.9,565.421,4.06
4255208.0,335222.9,567.7716,982.19
4255212.0,326764.8,541.8611,2.78
4255212.0,335211.1,567.7732,996.06
4255214.0,329962.6,593.4862,4.75
4255215.0,331415.8,439.2561,13.86
4255216.0,335199.4,567.9632,1009.62
4255218.0,342538.5,373.2322,463.52
4255222.0,335184.3,568.4419,1026.57
4255225.0,336216.7,605.1327,582.96
4255227.0,344707.2,617.4923,5808.69
4255230.0,335162.2,569.1847,1050.28
4255241.0,335130.8,568.4043,1080.96
4255246.0,337153.4,401.436,1873.94
4255253.0,346829.6,357.0361,139.14
4255257.0,335087.1,565.577,1117.05
4255262.0,338102.1,488.8574,16080.84
4255263.0,324833.1,545.9745,35.19
4255263.0,332670.0,481.694,63.89
4255264.0,333925.8,520.3275,298.96
4255267.0,343866.6,468.6141,7143.78
4255270.0,341660.8,343.9894,349.78
4255273.0,339066.4,634.8156,273.42
4255279.0,335026.5,562.4004,1151.67
4255283.0,336057.0,598.9871,566.3
4255293.0,345989.0,417.2971,651.14
4255294.0,331199.7,431.3744,9.29
4255295.0,329741.0,588.4764,5.37
4255305.0,336989.6,394.4667,1410.18
4255307.0,340778.3,566.2074,3685.91
4255310.0,334942.8,556.8505,1166.19
4255312.0,343012.0,407.7272,1603.14
4255317.0,339889.1,466.3318,812.91
4255333.0,328107.3,558.355,2.71
4255333.0,345148.4,557.2785,3419.82
4255337.0,335907.6,592.0679,529.65
4255341.0,332453.9,472.7009,50.08
4255342.0,333709.7,513.5049,197.15
4255349.0,326387.1,532.0599,5.09
4255351.0,337859.3,463.9266,12805.88
4255352.0,334826.6,548.867,1121.56
4255358.0,347270.8,631.0425,144.99
4255364.0,336829.9,386.3397,1229.38
4255364.0,342139.1,397.1019,252.03
4255372.0,344307.8,413.7814,9875.8
4255373.0,330983.6,424.238,6.39
4255382.0,329502.7,582.7132,5.76
4255384.0,335778.2,586.8004,512.59
4255387.0,338752.5,363.8103,1105.02
4255398.0,346430.2,388.7111,241.69
4255406.0,334678.0,541.4087,975.54
4255412.0,343467.2,480.2985,4395.22
4255415.0,341261.4,640.0063,1454.04
4255420.0,332237.7,464.3515,38.4
4255421.0,333493.5,507.7953,138.39
4255422.0,336670.1,379.0242,1202.74
4255424.0,335668.4,582.0945,524.83
4255431.0,337639.7,443.2103,6997.52
4255438.0,345589.6,475.3589,1455.14
4255449.0,324321.4,551.2518,36.43
4255451.0,330767.4,416.9097,4.84
4255452.0,340379.0,565.8688,3890.39
4255455.0,339511.2,403.4608,188.36
4255456.0,335582.5,577.0466,556.74
4255457.0,342612.6,408.6045,639.21
4255466.0,327740.5,552.1372,1.73
4255470.0,334503.0,532.7551,750.4
4255476.0,329242.9,576.229,5.79
4255478.0,335520.6,574.5427,591.87
4255478.0,344749.0,340.2777,8031.28
4255480.0,336510.4,612.9081,806.09
4255491.0,338466.9,594.2367,5307.48
4255493.0,325992.1,527.0097,10.21
4255494.0,335475.9,574.5579,623.19
4255499.0,332021.6,457.3193,29.43
4255500.0,333277.4,499.4164,107.49
4255501.0,337447.6,418.4498,3605.7
4255504.0,346871.5,363.9536,148.66
4255506.0,335443.5,572.7093,648.66
4255509.0,341739.8,367.5167,256.63
4255515.0,335420.4,570.1002,668.25
4255518.0,343908.4,539.8338,8502.93
4255521.0,335404.0,569.2998,682.7
4255525.0,335391.2,569.2324,694.27
4255530.0,330551.3,409.1498,4.33
4255530.0,335379.3,569.2065,705.23
4255534.0,335367.6,569.4989,716.26
4255538.0,335355.9,569.6792,727.43
4255538.0,336350.6,605.6561,917.91
4255542.0,335344.1,569.3462,738.74
4255543.0,334300.9,526.9406,511.84
4255543.0,346030.9,425.8905,548.52
4255548.0,335329.1,568.7367,753.39
4255556.0,335306.9,568.5258,775.14
4255558.0,343067.8,469.1759,2208.23
4255560.0,340862.0,589.0965,3984.84
4255565.0,337271.4,404.3822,2140.49
4255567.0,335275.6,567.8432,805.93
4255577.0,331805.5,449.9315,22.21
4255578.0,333061.3,490.8276,88.93
4255580.0,328956.5,571.3899,5.35
4255580.0,339167.8,382.1923,107.05
4255583.0,335231.8,565.5722,847.89
4255583.0,345190.3,568.578,2720.64
4255585.0,338208.5,534.5417,10642.76
4255596.0,336190.9,599.0692,772.95
4255597.0,339981.2,531.36,1367.89
4255600.0,327373.0,544.2629,1.61
4255603.0,342213.2,377.7399,292.84
4255605.0,335171.3,562.0695,900.86
4255609.0,330335.2,401.2411,4.51
4255609.0,347312.7,639.415,153.21
4255622.0,334084.8,522.5546,331.16
4255623.0,344349.7,489.8462,10024.54
4255624.0,337107.7,394.9808,1538.19
4255636.0,335087.5,558.1427,956.72
4255645.0,323783.2,558.3896,23.12
4255647.0,325569.6,531.2467,19.39
4255649.0,346472.1,396.1578,228.75
4255650.0,336041.5,591.9428,620.38
4255654.0,341340.4,625.9899,1337.02
4255656.0,331589.3,442.3921,15.99
4255657.0,332845.1,483.2829,70.34
4255663.0,343509.1,555.9481,5773.48
4255673.0,337965.7,495.1496,10960.69
4255678.0,334971.4,551.8983,984.61
4255682.0,336947.9,386.9697,1321.4
4255687.0,330119.1,596.0389,6.16
4255689.0,345631.5,483.5834,1140.56
4255694.0,338853.9,381.2682,383.34
4255696.0,328638.8,568.1816,4.34
4255698.0,335912.1,587.173,539.68
4255701.0,333868.6,515.5752,223.03
4255703.0,342668.5,415.0993,942.56
4255706.0,340462.7,539.3557,5581.86
4255729.0,344790.9,348.2454,7035.67
4255732.0,334822.8,543.2712,920.15
4255734.0,327005.6,537.8123,2.75
4255734.0,339603.4,430.78,333.76
4255735.0,331373.2,434.988,10.82
4255736.0,332629.0,475.2919,52.66
4255738.0,335802.3,584.1686,519.34
4255740.0,336788.2,381.0294,1310.13
4255748.0,341813.9,654.3989,469.85
4255753.0,337746.1,453.7372,7336.23
4255754.0,346913.3,373.0229,156.16
4255768.0,329897.5,591.7636,6.43
4255769.0,335716.4,580.716,495.35
4255769.0,343950.3,583.371,9655.84
4255779.0,333652.5,508.7548,161.95
4255791.0,335654.5,577.9034,489.3
4255794.0,346072.7,432.7053,463.52
4255796.0,334647.7,534.9421,743.91
4255798.0,338568.3,619.4222,2627.16
4255799.0,336628.5,614.717,974.22
4255800.0,340941.0,534.8911,3900.91
4255808.0,335609.8,577.3423,491.94
4255809.0,343109.7,514.6889,3183.06
4255813.0,331157.1,426.6224,7.09
4255814.0,332412.9,467.7621,40.0
4255816.0,325104.4,539.4547,29.09
4255819.0,335577.4,574.584,497.31
4255823.0,328289.2,563.8869,2.89
4255823.0,337554.0,425.9957,3665.54
4255828.0,335554.3,570.8063,502.86
4255834.0,335537.9,568.8378,507.61
4255834.0,345232.1,580.6641,2112.93
4255838.0,335525.1,568.1853,511.76
4255843.0,335513.3,567.8065,515.97
4255847.0,335501.5,567.7608,520.48
4255848.0,342269.1,661.9747,539.24
4255850.0,340064.9,484.0894,2067.09
4255851.0,335489.8,567.6464,525.31
4255855.0,329659.2,585.1188,6.43
4255856.0,335478.0,567.1863,530.46
4255857.0,336468.7,606.7978,892.93
4255858.0,333436.4,500.3949,126.88
4255859.0,339259.9,640.4881,66.87
4255861.0,335463.0,566.7017,537.45
4255869.0,334445.6,528.083,515.52
4255869.0,335440.8,566.1908,548.6
4255871.0,326627.9,530.3135,5.57
4255874.0,344391.5,503.6549,9451.1
4255880.0,335409.5,565.0802,565.93
4255887.0,337377.9,410.1549,2076.68
4255892.0,330941.0,418.4336,4.93
4255892.0,338309.9,562.2928,7104.59
4255893.0,332196.8,458.462,31.79
4255893.0,341414.5,555.775,1211.65
4255896.0,335365.7,562.6168,592.76
4255900.0,346514.0,402.6223,215.07
4255914.0,343550.9,579.642,7287.05
4255915.0,336309.0,599.1189,737.81
4255918.0,335305.2,560.0467,633.4
4255937.0,333220.2,492.3821,102.72
4255940.0,345673.4,485.2731,895.82
4255945.0,340541.7,446.426,5464.83
4255947.0,337214.1,398.2094,1423.95
4255948.0,334229.5,521.5122,332.77
4255949.0,329399.3,578.517,6.38
4255949.0,335221.4,557.3691,691.46
4255954.0,342710.3,415.7161,1422.94
4255957.0,327922.3,552.4303,1.55
4255969.0,336159.6,592.1958,588.11
4255971.0,330724.8,411.3259,4.09
4255972.0,331980.6,449.0209,25.33
4255974.0,338946.0,638.559,150.19
4255980.0,344832.8,352.4891,5826.08
4255981.0,338067.1,514.5838,9523.04
4255988.0,339687.1,391.3021,488.95
4255991.0,335105.3,551.2349,758.91
4255994.0,341869.7,572.187,551.05
4256002.0,324592.7,547.6724,29.24
4256005.0,337054.4,389.5953,1170.04
4256005.0,346955.2,378.6568,160.91
4256015.0,326233.0,525.7269,10.25
4256015.0,333004.1,485.3229,79.6
4256016.0,336030.2,587.4306,496.51
4256019.0,343992.2,597.1863,9352.24
4256027.0,334013.4,515.4427,227.45
4256039.0,341015.1,474.3275,3467.32
4256045.0,334956.7,544.5955,783.6
4256045.0,346114.6,437.9838,394.64
4256049.0,330508.7,405.123,4.12
4256050.0,331764.5,442.0445,19.15
4256053.0,329113.0,574.3198,6.18
4256056.0,335920.4,583.8493,369.93
4256059.0,343151.6,491.4971,3966.18
4256060.0,337847.5,468.8748,6696.43
